가로등위치,설치개수,소재지도로명주소,소재지지번주소,위도,경도,램프종류,관리기관전화번호,관리기관명,데이터기준일자
286-25,1,강원특별자치도 춘천시 사농동 361-8,강원특별자치도 춘천시 사농동 361-8,37.91516113,127.7214127,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
286-26,1,강원특별자치도 춘천시 사농동 361-8,강원특별자치도 춘천시 사농동 361-8,37.91492462,127.7214584,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
286-27,1,강원특별자치도 춘천시 사농동 361-8,강원특별자치도 춘천시 사농동 361-8,37.91467667,127.7215729,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
286-28,1,강원특별자치도 춘천시 사농동 361-8,강원특별자치도 춘천시 사농동 361-8,37.91445541,127.7216034,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
286-29,1,강원특별자치도 춘천시 사농동 366-7,강원특별자치도 춘천시 사농동 366-7,37.91410446,127.7216949,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
286-30,1,강원특별자치도 춘천시 사농동 366-7,강원특별자치도 춘천시 사농동 366-7,37.9139061,127.7217178,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
286-31,1,강원특별자치도 춘천시 사농동 366-7,강원특별자치도 춘천시 사농동 366-7,37.9136467,127.7217712,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
286-32,1,강원특별자치도 춘천시 사농동 366-7,강원특별자치도 춘천시 사농동 366-7,37.91336823,127.7218475,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
286-33,1,강원특별자치도 춘천시 사농동 366-7,강원특별자치도 춘천시 사농동 366-7,37.91309738,127.7219009,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
286-34,1,강원특별자치도 춘천시 사농동 367-9,강원특별자치도 춘천시 사농동 367-9,37.91280365,127.7218933,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-01,1,강원특별자치도 춘천시 사농동 788-2,강원특별자치도 춘천시 사농동 788-2,37.91283035,127.7251434,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-02,1,강원특별자치도 춘천시 사농동 788-2,강원특별자치도 춘천시 사농동 788-2,37.91282654,127.724617,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-03,1,강원특별자치도 춘천시 사농동 158-3,강원특별자치도 춘천시 사농동 158-3,37.91279984,127.7240067,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-04,1,강원특별자치도 춘천시 사농동 158-3,강원특별자치도 춘천시 사농동 158-3,37.91281509,127.723381,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-05,1,강원특별자치도 춘천시 사농동 158-3,강원특별자치도 춘천시 사농동 158-3,37.91281509,127.7226028,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-06,1,강원특별자치도 춘천시 사농동 158-3,강원특별자치도 춘천시 사농동 158-3,37.91280746,127.7223434,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-07,1,강원특별자치도 춘천시 사농동 365-1,강원특별자치도 춘천시 사농동 365-1,37.91303253,127.7221832,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-08,1,강원특별자치도 춘천시 사농동 366-6,강원특별자치도 춘천시 사농동 366-6,37.91332626,127.7220993,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-09,1,강원특별자치도 춘천시 사농동 365,강원특별자치도 춘천시 사농동 365,37.91358185,127.7221146,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-10,1,강원특별자치도 춘천시 사농동 366-6,강원특별자치도 춘천시 사농동 366-6,37.91377258,127.7220612,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-11,1,강원특별자치도 춘천시 사농동 366-6,강원특별자치도 춘천시 사농동 366-6,37.91403198,127.7219925,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-12,1,강원특별자치도 춘천시 사농동 366-6,강원특별자치도 춘천시 사농동 366-6,37.91429901,127.7219238,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-13,1,강원특별자치도 춘천시 사농동 651-5,강원특별자치도 춘천시 사농동 651-5,37.91456604,127.7218781,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-14,1,강원특별자치도 춘천시 사농동 767-1,강원특별자치도 춘천시 사농동 767-1,37.91483688,127.721817,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-15,1,강원특별자치도 춘천시 사농동 767-1,강원특별자치도 춘천시 사농동 767-1,37.9151001,127.7217789,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-16,1,강원특별자치도 춘천시 사농동 767-1,강원특별자치도 춘천시 사농동 767-1,37.91537094,127.7217102,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-17,1,강원특별자치도 춘천시 사농동 751-1,강원특별자치도 춘천시 사농동 751-1,37.91563416,127.7216263,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-18,1,강원특별자치도 춘천시 사농동 749-1,강원특별자치도 춘천시 사농동 749-1,37.91587448,127.721611,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-19,1,강원특별자치도 춘천시 사농동 749,강원특별자치도 춘천시 사농동 749,37.91610336,127.7215881,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-20,1,강원특별자치도 춘천시 사농동 749,강원특별자치도 춘천시 사농동 749,37.91637039,127.7215347,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-21,1,강원특별자치도 춘천시 사농동 737,강원특별자치도 춘천시 사농동 737,37.91665268,127.7215118,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-22,1,강원특별자치도 춘천시 사농동 737-1,강원특별자치도 춘천시 사농동 737-1,37.91687012,127.7214584,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-23,1,강원특별자치도 춘천시 사농동 737-2,강원특별자치도 춘천시 사농동 737-2,37.91711426,127.7214584,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-24,1,강원특별자치도 춘천시 사농동 737-1,강원특별자치도 춘천시 사농동 737-1,37.91749954,127.7214203,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-25,1,강원특별자치도 춘천시 사농동 720-2,강원특별자치도 춘천시 사농동 720-2,37.91772461,127.7214279,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-26,1,강원특별자치도 춘천시 사농동 720-2,강원특별자치도 춘천시 사농동 720-2,37.91798019,127.7214279,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-27,1,강원특별자치도 춘천시 사농동 720-2,강원특별자치도 춘천시 사농동 720-2,37.91822815,127.7214127,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-28,1,강원특별자치도 춘천시 사농동 651-3,강원특별자치도 춘천시 사농동 651-3,37.91849899,127.721405,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-29,1,강원특별자치도 춘천시 사농동 707-1,강원특별자치도 춘천시 사농동 707-1,37.91880417,127.7213898,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-30,1,강원특별자치도 춘천시 사농동 707,강원특별자치도 춘천시 사농동 707,37.91906738,127.721405,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-31,1,강원특별자치도 춘천시 사농동 707,강원특별자치도 춘천시 사농동 707,37.9193306,127.7213974,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-32,1,강원특별자치도 춘천시 사농동 685-3,강원특별자치도 춘천시 사농동 685-3,37.91960526,127.7213593,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-33,1,강원특별자치도 춘천시 사농동 685-3,강원특별자치도 춘천시 사농동 685-3,37.9198761,127.721344,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-34,1,강원특별자치도 춘천시 사농동 685-3,강원특별자치도 춘천시 사농동 685-3,37.92017365,127.7213211,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-35,1,강원특별자치도 춘천시 사농동 651-2,강원특별자치도 춘천시 사농동 651-2,37.92044449,127.7213211,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-36,1,강원특별자치도 춘천시 사농동 676-1,강원특별자치도 춘천시 사농동 676-1,37.92070007,127.7213135,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-37,1,강원특별자치도 춘천시 사농동 674,강원특별자치도 춘천시 사농동 674,37.92095947,127.7213135,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-38,1,강원특별자치도 춘천시 사농동 676-1,강원특별자치도 춘천시 사농동 676-1,37.92126083,127.7213135,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
287-39,1,강원특별자치도 춘천시 사농동 660-1,강원특별자치도 춘천시 사농동 660-1,37.9215126,127.721283,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-01,1,강원특별자치도 춘천시 동면 만천리 823-2,강원특별자치도 춘천시 동면 만천리 823-2,37.88256454,127.758522,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-02,1,강원특별자치도 춘천시 동면 만천리 908-2,강원특별자치도 춘천시 동면 만천리 908-2,37.88242722,127.7588806,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-03,1,강원특별자치도 춘천시 동면 만천리 822-1,강원특별자치도 춘천시 동면 만천리 822-1,37.8822937,127.7592163,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-04,1,강원특별자치도 춘천시 동면 만천리 821-1,강원특별자치도 춘천시 동면 만천리 821-1,37.88217548,127.7595559,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-05,2,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88204575,127.759903,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-06,1,강원특별자치도 춘천시 동면 만천리 875-2,강원특별자치도 춘천시 동면 만천리 875-2,37.88193512,127.7602386,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-07,1,강원특별자치도 춘천시 동면 만천리 876-1,강원특별자치도 춘천시 동면 만천리 876-1,37.88182449,127.7605438,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-08,1,강원특별자치도 춘천시 동면 만천리 877-1,강원특별자치도 춘천시 동면 만천리 877-1,37.88169479,127.7609406,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-09,1,강원특별자치도 춘천시 동면 만천리 914-1,강원특별자치도 춘천시 동면 만천리 914-1,37.88163757,127.7613602,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-10,1,강원특별자치도 춘천시 동면 만천리 905-9,강원특별자치도 춘천시 동면 만천리 905-9,37.88157654,127.7617416,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-11,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88152695,127.7620316,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-12,2,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88148499,127.7623138,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-13,1,강원특별자치도 춘천시 동면 만천리 871-7,강원특별자치도 춘천시 동면 만천리 871-7,37.8815918,127.7625504,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-14,1,강원특별자치도 춘천시 동면 만천리 871-8,강원특별자치도 춘천시 동면 만천리 871-8,37.88166428,127.762146,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-15,1,강원특별자치도 춘천시 동면 만천리 871-45,강원특별자치도 춘천시 동면 만천리 871-45,37.88171005,127.761879,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-16,1,강원특별자치도 춘천시 동면 만천리 871-48,강원특별자치도 춘천시 동면 만천리 871-48,37.88177109,127.7614594,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-17,1,강원특별자치도 춘천시 동면 만천리 871-34,강원특별자치도 춘천시 동면 만천리 871-34,37.88183212,127.7610855,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-18,1,강원특별자치도 춘천시 동면 만천리 877-2,강원특별자치도 춘천시 동면 만천리 877-2,37.88196182,127.7605972,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-19,1,강원특별자치도 춘천시 동면 만천리 915,강원특별자치도 춘천시 동면 만천리 915,37.88204193,127.7603607,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-20,1,강원특별자치도 춘천시 동면 만천리 875-2,강원특별자치도 춘천시 동면 만천리 875-2,37.88219452,127.7599182,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-21,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88232422,127.7595673,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-22,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88246918,127.7592087,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-23,1,강원특별자치도 춘천시 동면 만천리 905,강원특별자치도 춘천시 동면 만천리 905,37.88260651,127.7588501,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-24,1,강원특별자치도 춘천시 동면 만천리 823-1,강원특별자치도 춘천시 동면 만천리 823-1,37.88272095,127.758522,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
288-25,1,강원특별자치도 춘천시 동면 만천리 823-1,강원특별자치도 춘천시 동면 만천리 823-1,37.8828125,127.7582626,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
289-01,1,강원특별자치도 춘천시 동면 만천리 584-3,강원특별자치도 춘천시 동면 만천리 584-3,37.88139343,127.7626724,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
289-02,1,강원특별자치도 춘천시 동면 만천리 584-3,강원특별자치도 춘천시 동면 만천리 584-3,37.88118362,127.7630463,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
289-03,1,강원특별자치도 춘천시 동면 만천리 584-2,강원특별자치도 춘천시 동면 만천리 584-2,37.88098907,127.763298,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
289-04,1,강원특별자치도 춘천시 동면 만천리 584-2,강원특별자치도 춘천시 동면 만천리 584-2,37.88062668,127.7637253,LED,033-250-3441,강원특별자치도 춘천시청,2026-06-10
